concept:name,time:timestamp,activity,TOC,AOR,Priority_Code,Substation,DeviceType,Device,event_message
1650948,2017-05-08 12:50:17.000,ML,TMS,TOCPB,4,Substation1265,RELAY,Device4333,Substation1265 RELAY Device4333 CARRIER LEVEL LOW CHG-DET
1652825,2017-05-08 13:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1652858,2017-05-08 13:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1652953,2017-05-08 13:00:22.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1652979,2017-05-08 13:00:34.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1663754,2017-05-08 14:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1665748,2017-05-08 14:14:34.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1053,Substation1265 LN Device1053 KV NORMAL 119.2 CURRENT VALUE 119.2 VOLT HIGH LIMIT VALUE 121.0
1665843,2017-05-08 14:15:21.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1789,Substation1265 LN Device1789 KV NORMAL 119.2 CURRENT VALUE 119.2 VOLT HIGH LIMIT VALUE 121.0
1672730,2017-05-08 15:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1681244,2017-05-08 16:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1681270,2017-05-08 16:00:06.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1689183,2017-05-08 16:54:38.000,MS,TMS,TOCPBDOC,4,Substation1265,STN,TOC,Substation1265 STN TOC MANS STATUS MANUAL ENTRY BY User13 WAS CHECKED OUT IS CHECKED IN
1689184,2017-05-08 16:54:38.000,MS,TMS,TOCPBDOC,4,Substation1265,STN,TOC,Substation1265 STN TOC MAN IN STATION CHECKED IN
1690041,2017-05-08 17:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1699508,2017-05-08 18:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1704760,2017-05-08 18:34:47.000,ML,TMS,TOCPB,4,Substation1265,UNBLCR,Device4334,Substation1265 UNBLCR Device4334 SIGNAL XMIT NORMAL CHG-DET
1704761,2017-05-08 18:34:47.000,RY,TMS,TOCPB,1,Substation1265,RELAY,Device4333,Substation1265 RELAY Device4333 TRIP RECEIVED NORMAL ALM-NRM
1704762,2017-05-08 18:34:47.000,ML,TMS,TOCPB,4,Substation1265,RELAY,Device4333,Substation1265 RELAY Device4333 CARRIER LEVEL NORMAL CHG-DET
1706266,2017-05-08 18:44:51.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6166,Substation1265 GCB B6166 BKRD TRIP CTRL ISSUED BY User40
1706292,2017-05-08 18:44:55.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM ALARM CHG-DET
1706293,2017-05-08 18:44:55.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6166,Substation1265 GCB B6166 TRIPPED
1706313,2017-05-08 18:45:00.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM NORMAL CHG-DET
1706382,2017-05-08 18:45:29.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6162,Substation1265 GCB B6162 BKRD TRIP CTRL ISSUED BY User40
1706417,2017-05-08 18:45:36.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM ALARM CHG-DET
1706418,2017-05-08 18:45:36.000,RY,TMS,TOCPB,1,Substation1265,RELAY,Device4333,Substation1265 RELAY Device4333 ENERGIZATION ST DEAD
1706419,2017-05-08 18:45:36.000,RY,TMS,TOCPB,1,Substation1265,GCB,B6166_SEL451,Substation1265 GCB B6166_SEL451 ENERGIZATION ST DEAD
1706420,2017-05-08 18:45:36.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6162,Substation1265 GCB B6162 TRIPPED
1706433,2017-05-08 18:45:40.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM NORMAL CHG-DET
1706439,2017-05-08 18:45:41.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1038,Substation1265 LN Device1038 KV LO LIM EXCEEDED 0.0 CURRENT VALUE 0.0 VOLT LOW LIMIT VALUE 109.2
1707013,2017-05-08 18:49:04.000,SW,TMS,TOCPB,1,Substation1265,MOS,B6158,Substation1265 MOS B6158 STTS TRIP CTRL ISSUED BY User40
1707029,2017-05-08 18:49:10.000,SW,TMS,TOCPB,1,Substation1265,MOS,B6158,Substation1265 MOS B6158 TRIPPED
1708050,2017-05-08 18:55:21.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6162,Substation1265 GCB B6162 BKRD CLOSE CTRL ISSUED BY User40
1708068,2017-05-08 18:55:33.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM NORMAL CHG-DET
1708184,2017-05-08 18:56:05.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6166,Substation1265 GCB B6166 BKRD CLOSE CTRL ISSUED BY User40
1708194,2017-05-08 18:56:09.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6166,Substation1265 GCB B6166 CLOSED
1708202,2017-05-08 18:56:15.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM NORMAL CHG-DET
1708752,2017-05-08 19:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1718587,2017-05-08 20:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1722337,2017-05-08 20:21:39.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6162,Substation1265 GCB B6162 BKRD TRIP CTRL ISSUED BY User40
1722347,2017-05-08 20:21:43.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM ALARM CHG-DET
1722348,2017-05-08 20:21:43.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6162,Substation1265 GCB B6162 TRIPPED
1722369,2017-05-08 20:21:59.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM NORMAL CHG-DET
1722517,2017-05-08 20:22:40.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6166,Substation1265 GCB B6166 BKRD TRIP CTRL ISSUED BY User40
1722530,2017-05-08 20:22:45.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM ALARM CHG-DET
1722531,2017-05-08 20:22:45.000,RY,TMS,TOCPB,1,Substation1265,RELAY,Device4333,Substation1265 RELAY Device4333 ENERGIZATION ST DEAD
1722532,2017-05-08 20:22:45.000,MH,TMS,TOCPB,3,Substation1265,RELAY,Device4332,Substation1265 RELAY Device4332 BACKUP POTENTIAL NORMAL CHG-DET
1722533,2017-05-08 20:22:45.000,RY,TMS,TOCPB,1,Substation1265,GCB,B6166_SEL451,Substation1265 GCB B6166_SEL451 ENERGIZATION ST DEAD
1722534,2017-05-08 20:22:45.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6166,Substation1265 GCB B6166 TRIPPED
1722549,2017-05-08 20:22:49.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM NORMAL CHG-DET
1724082,2017-05-08 20:31:59.000,SW,TMS,TOCPB,1,Substation1265,MOS,B6158,Substation1265 MOS B6158 STTS CLOSE CTRL ISSUED BY User40
1724137,2017-05-08 20:32:13.000,SW,TMS,TOCPB,1,Substation1265,MOS,B6158,Substation1265 MOS B6158 CLOSED
1724153,2017-05-08 20:32:13.000,SW,TMS,TOCPB,1,Substation1265,MOS,B6158,Substation1265 MOS B6158 TRANSIT
1724283,2017-05-08 20:32:56.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6162,Substation1265 GCB B6162 BKRD CLOSE CTRL ISSUED BY User40
1724299,2017-05-08 20:33:01.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM ALARM CHG-DET
1724300,2017-05-08 20:33:01.000,RY,TMS,TOCPB,1,Substation1265,RELAY,Device4333,Substation1265 RELAY Device4333 ENERGIZATION ST HOT
1724301,2017-05-08 20:33:01.000,RY,TMS,TOCPB,1,Substation1265,GCB,B6166_SEL451,Substation1265 GCB B6166_SEL451 ENERGIZATION ST HOT
1724302,2017-05-08 20:33:01.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6162,Substation1265 GCB B6162 CLOSED
1724311,2017-05-08 20:33:05.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM NORMAL CHG-DET
1724327,2017-05-08 20:33:10.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1038,Substation1265 LN Device1038 KV NORMAL 119.5 CURRENT VALUE 119.5 VOLT LOW LIMIT VALUE 109.2
1724401,2017-05-08 20:33:33.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6162,Substation1265 GCB B6162 BKRD TRIP CTRL ISSUED BY User40
1724416,2017-05-08 20:33:38.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM ALARM CHG-DET
1724417,2017-05-08 20:33:38.000,RY,TMS,TOCPB,1,Substation1265,RELAY,Device4333,Substation1265 RELAY Device4333 ENERGIZATION ST DEAD
1724418,2017-05-08 20:33:38.000,MH,TMS,TOCPB,3,Substation1265,RELAY,Device4332,Substation1265 RELAY Device4332 BACKUP POTENTIAL NORMAL CHG-DET
1724419,2017-05-08 20:33:38.000,RY,TMS,TOCPB,1,Substation1265,GCB,B6166_SEL451,Substation1265 GCB B6166_SEL451 ENERGIZATION ST DEAD
1724420,2017-05-08 20:33:38.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6162,Substation1265 GCB B6162 TRIPPED
1724429,2017-05-08 20:33:42.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM NORMAL CHG-DET
1724449,2017-05-08 20:33:47.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1038,Substation1265 LN Device1038 KV LO LIM EXCEEDED 0.0 CURRENT VALUE 0.0 VOLT LOW LIMIT VALUE 109.2
1726188,2017-05-08 20:44:14.000,RY,TMS,TOCPB,1,Substation1265,RELAY,Device4333,Substation1265 RELAY Device4333 ENERGIZATION ST HOT
1726189,2017-05-08 20:44:14.000,ML,TMS,TOCPB,4,Substation1265,RELAY,Device4333,Substation1265 RELAY Device4333 CARRIER LEVEL LOW CHG-DET
1726190,2017-05-08 20:44:14.000,RY,TMS,TOCPB,1,Substation1265,GCB,B6166_SEL451,Substation1265 GCB B6166_SEL451 ENERGIZATION ST HOT
1726223,2017-05-08 20:44:22.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1038,Substation1265 LN Device1038 KV NORMAL 119.4 CURRENT VALUE 119.4 VOLT LOW LIMIT VALUE 109.2
1727238,2017-05-08 20:50:43.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6162,Substation1265 GCB B6162 BKRD CLOSE CTRL ISSUED BY User40
1727257,2017-05-08 20:50:48.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM ALARM CHG-DET
1727258,2017-05-08 20:50:48.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6162,Substation1265 GCB B6162 CLOSED
1727268,2017-05-08 20:50:52.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM NORMAL CHG-DET
1727345,2017-05-08 20:51:26.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6166,Substation1265 GCB B6166 BKRD CLOSE CTRL ISSUED BY User40
1727350,2017-05-08 20:51:29.000,TB,TMS,TOCPB,1,Substation1265,GCB,B6166,Substation1265 GCB B6166 CLOSED
1727358,2017-05-08 20:51:32.000,MH,TMS,TOCPB,3,Substation1265,RELAY,HYDRO_PR2_411L,Substation1265 RELAY HYDRO_PR2_411L SYSTEM NORMAL CHG-DET
1728059,2017-05-08 20:55:55.000,MS,TMS,TOCPBDOC,4,Substation1265,STN,TOC,Substation1265 STN TOC MANS STATUS MANUAL ENTRY BY User40 WAS CHECKED IN IS CHECKED OUT
1728060,2017-05-08 20:55:55.000,MS,TMS,TOCPBDOC,4,Substation1265,STN,TOC,Substation1265 STN TOC MAN IN STATION CHECKED OUT
1728721,2017-05-08 21:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1728751,2017-05-08 21:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1738263,2017-05-08 22:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1738297,2017-05-08 22:00:06.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1748363,2017-05-08 23:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1757403,2017-05-09 00:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1761545,2017-05-09 00:28:02.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1053,Substation1265 LN Device1053 KV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
1761835,2017-05-09 00:30:02.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1789,Substation1265 LN Device1789 KV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
1761952,2017-05-09 00:30:51.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1038,Substation1265 LN Device1038 KV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
1766132,2017-05-09 00:59:58.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1766162,2017-05-09 01:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1766615,2017-05-09 01:03:32.000,TV,TMS,TOCPB,2,Substation1265,BUS,XFMR_BUS_PRI2,Substation1265 BUS XFMR_BUS_PRI2 AKV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
1766616,2017-05-09 01:03:32.000,TV,TMS,TOCPB,2,Substation1265,BUS,XFMR_BUS_PRI1,Substation1265 BUS XFMR_BUS_PRI1 AKV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
1768271,2017-05-09 01:16:05.000,TV,TMS,TOCPB,2,Substation1265,BUS,CAP_BANK_BUS,Substation1265 BUS CAP_BANK_BUS AKV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
1774861,2017-05-09 02:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1774884,2017-05-09 02:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1783373,2017-05-09 03:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1792139,2017-05-09 04:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1801108,2017-05-09 04:59:57.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1801125,2017-05-09 05:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1801151,2017-05-09 05:00:06.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1810776,2017-05-09 06:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1810787,2017-05-09 06:00:08.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1820846,2017-05-09 07:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1821893,2017-05-09 07:05:43.000,TV,TMS,TOCPB,2,Substation1265,BUS,CAP_BANK_BUS,Substation1265 BUS CAP_BANK_BUS AKV NORMAL 119.7 CURRENT VALUE 119.7 VOLT HIGH LIMIT VALUE 121.0
1821994,2017-05-09 07:06:19.000,TV,TMS,TOCPB,2,Substation1265,BUS,XFMR_BUS_PRI1,Substation1265 BUS XFMR_BUS_PRI1 AKV NORMAL 119.7 CURRENT VALUE 119.7 VOLT HIGH LIMIT VALUE 121.0
1822016,2017-05-09 07:06:31.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1038,Substation1265 LN Device1038 KV NORMAL 119.8 CURRENT VALUE 119.8 VOLT HIGH LIMIT VALUE 121.0
1822043,2017-05-09 07:06:44.000,TV,TMS,TOCPB,2,Substation1265,BUS,XFMR_BUS_PRI2,Substation1265 BUS XFMR_BUS_PRI2 AKV NORMAL 119.8 CURRENT VALUE 119.8 VOLT HIGH LIMIT VALUE 121.0
1830710,2017-05-09 07:59:59.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1831902,2017-05-09 08:06:33.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1789,Substation1265 LN Device1789 KV NORMAL 119.2 CURRENT VALUE 119.2 VOLT HIGH LIMIT VALUE 121.0
1840530,2017-05-09 08:59:57.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1840541,2017-05-09 09:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1840569,2017-05-09 09:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1840613,2017-05-09 09:00:09.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1840874,2017-05-09 09:02:00.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1053,Substation1265 LN Device1053 KV NORMAL 119.2 CURRENT VALUE 119.2 VOLT HIGH LIMIT VALUE 121.0
1850309,2017-05-09 10:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1859814,2017-05-09 11:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1869181,2017-05-09 12:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1878885,2017-05-09 13:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1878907,2017-05-09 13:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1888634,2017-05-09 14:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1888659,2017-05-09 14:00:06.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1897790,2017-05-09 15:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1907678,2017-05-09 16:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1907718,2017-05-09 16:00:06.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1917021,2017-05-09 17:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1917048,2017-05-09 17:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1917120,2017-05-09 17:00:19.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1917147,2017-05-09 17:00:35.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1925954,2017-05-09 18:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1925973,2017-05-09 18:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1935827,2017-05-09 19:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1944822,2017-05-09 20:00:08.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1944862,2017-05-09 20:00:08.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1954068,2017-05-09 21:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1954104,2017-05-09 21:00:13.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1954130,2017-05-09 21:00:22.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
1954173,2017-05-09 21:00:39.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1963225,2017-05-09 22:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1972701,2017-05-09 23:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
1981748,2017-05-10 00:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
